,channel,event,timestamp,type,userId
82300,client,App Timing Metric,2020-01-11 03:17:27.364,track,anon0049
82301,client,First Paint,2020-01-11 03:17:27.379,track,anon0049
82302,client,First Contentful Paint,2020-01-11 03:17:27.405,track,anon0049
82303,client,App Timing Metric,2020-01-11 03:17:28.509,track,anon0049
82304,client,Unread Notification Count Displayed,2020-01-11 03:17:29.299,track,anon0049
82305,client,App Timing Metric,2020-01-11 03:17:29.389,track,anon0049
82306,server,Tracking Plan Saved,2020-01-11 03:17:30.382,track,anon0154
82307,client,First Input Delay,2020-01-11 03:17:32.629,track,anon0049
82308,server,generic0120 Run Failed,2020-01-11 03:18:01.219,track,anon0157
82309,server,Tracking Plan Saved,2020-01-11 03:18:11.178,track,anon0154
82310,client,Side Nav Clicked,2020-01-11 03:18:11.558,track,anon0113
82311,client,Side Nav Clicked generic04,2020-01-11 03:18:11.575,track,anon0113
82312,client,App Timing Metric,2020-01-11 03:18:15.673,track,anon0009
82313,client,generic23 Overview Accordion Toggled,2020-01-11 03:18:19.614,track,anon0113
82314,client,App Timing Metric,2020-01-11 03:18:25.421,track,anon0034
82315,client,App Timing Metric,2020-01-11 03:18:25.422,track,anon0034
82316,client,App Timing Metric,2020-01-11 03:18:25.523,track,anon0034
82317,client,App Timing Metric,2020-01-11 03:18:25.523,track,anon0034
82318,server,Tracking Plan Saved,2020-01-11 03:18:26.558,track,anon0154
82319,client,App Timing Metric,2020-01-11 03:18:27.158,track,anon0113
82320,client,App Timing Metric,2020-01-11 03:18:29.526,track,anon0139
82321,client,User Settings Detail Form Edited,2020-01-11 03:18:31.020,track,anon0113
82322,client,App Timing Metric,2020-01-11 03:18:32.885,track,anon0139
82323,client,generic29 Nav Link Clicked,2020-01-11 03:18:36.340,track,anon0139
82324,client,Side Nav Clicked,2020-01-11 03:18:36.648,track,anon0113
82325,client,Side Nav Clicked generic04,2020-01-11 03:18:36.727,track,anon0113
82326,server,Tracking Plan Saved,2020-01-11 03:18:37.612,track,anon0154
82327,client,generic23 Overview Accordion Toggled,2020-01-11 03:18:40.189,track,anon0113
82328,client,User Settings Detail Form Edited,2020-01-11 03:18:45.299,track,anon0113
82329,client,generic23 Delete Clicked,2020-01-11 03:18:45.376,track,anon0113
82330,server,generic23 Deleted,2020-01-11 03:18:46.832,track,anon0113
82331,client,Side Nav Clicked,2020-01-11 03:18:50.086,track,anon0113
82332,client,Side Nav Clicked generic04,2020-01-11 03:18:50.139,track,anon0113
82333,client,Debugger Call Clicked,2020-01-11 03:18:55.898,track,anon0139
82334,server,Password Submitted,2020-01-11 03:18:58.782,track,anon0065
82335,client,Catalog Sidebar Searched,2020-01-11 03:18:58.830,track,anon0113
82336,client,Clicked Catalog Integration,2020-01-11 03:19:00.034,track,anon0113
82337,client,Page Call Duplicated,2020-01-11 03:19:07.090,track,anon0113
82338,server,Tracking Plan Saved,2020-01-11 03:19:10.905,track,anon0154
82339,server,generic23 Created,2020-01-11 03:19:13.092,track,anon0113
82340,client,First Paint,2020-01-11 03:19:14.440,track,anon0113
82341,client,First Contentful Paint,2020-01-11 03:19:14.463,track,anon0113
82342,client,App Timing Metric,2020-01-11 03:19:14.472,track,anon0113
82343,client,App Timing Metric,2020-01-11 03:19:14.930,track,anon0113
82344,client,App Timing Metric,2020-01-11 03:19:15.418,track,anon0113
82345,client,First Input Delay,2020-01-11 03:19:16.591,track,anon0113
82346,client,First Contentful Paint,2020-01-11 03:19:17.875,track,anon0049
82347,client,First Paint,2020-01-11 03:19:18.049,track,anon0049
82348,client,App Timing Metric,2020-01-11 03:19:18.926,track,anon0049
82349,client,App Timing Metric,2020-01-11 03:19:19.524,track,anon0049
82350,client,Unread Notification Count Displayed,2020-01-11 03:19:19.847,track,anon0049
82351,server,Tracking Plan Saved,2020-01-11 03:19:22.934,track,anon0154
82352,client,First Input Delay,2020-01-11 03:19:25.237,track,anon0049
82353,server,Tracking Plan Saved,2020-01-11 03:19:30.279,track,anon0154
82354,client,First Paint,2020-01-11 03:19:35.499,track,anon0042
82355,client,Signup Page Viewed,2020-01-11 03:19:35.816,track,anon0042
82356,client,First Contentful Paint,2020-01-11 03:19:35.817,track,anon0042
82357,client,App Timing Metric,2020-01-11 03:19:35.817,track,anon0042
82358,client,First Paint,2020-01-11 03:19:56.044,track,anon0042
82359,client,Signup Page Viewed,2020-01-11 03:19:56.352,track,anon0042
82360,client,First Contentful Paint,2020-01-11 03:19:56.362,track,anon0042
82361,server,Tracking Plan Saved,2020-01-11 03:20:11.283,track,anon0154
82362,client,First Paint,2020-01-11 03:20:12.477,track,anon0137
82363,client,First Contentful Paint,2020-01-11 03:20:12.477,track,anon0137
82364,client,First Input Delay,2020-01-11 03:20:12.998,track,anon0137
82365,server,Password Submitted,2020-01-11 03:20:13.599,track,anon0065
82366,client,User Logged In,2020-01-11 03:20:13.793,track,anon0137
82367,client,First Paint,2020-01-11 03:20:15.275,track,anon0137
82368,client,First Contentful Paint,2020-01-11 03:20:15.299,track,anon0137
82369,client,App Timing Metric,2020-01-11 03:20:15.331,track,anon0137
82370,client,App Timing Metric,2020-01-11 03:20:16.809,track,anon0137
82371,client,JavaScript Error,2020-01-11 03:20:21.610,track,anon0113
82372,client,First Paint,2020-01-11 03:20:27.421,track,anon0171
82373,client,First Contentful Paint,2020-01-11 03:20:27.428,track,anon0171
82374,client,App Timing Metric,2020-01-11 03:20:27.439,track,anon0171
82375,server,Tracking Plan Saved,2020-01-11 03:20:27.663,track,anon0154
82376,client,App Timing Metric,2020-01-11 03:20:28.310,track,anon0137
82377,client,First Input Delay,2020-01-11 03:20:28.692,track,anon0171
82378,client,App Timing Metric,2020-01-11 03:20:28.918,track,anon0137
82379,client,Side Nav Clicked,2020-01-11 03:20:32.842,track,anon0137
82380,client,Side Nav Clicked Settings,2020-01-11 03:20:32.867,track,anon0137
82381,client,App Timing Metric,2020-01-11 03:20:34.461,track,anon0137
82382,server,Tracking Plan Saved,2020-01-11 03:20:34.727,track,anon0154
82383,client,App Timing Metric,2020-01-11 03:20:37.584,track,anon0137
82384,client,App Timing Metric,2020-01-11 03:20:39.832,track,anon0053
82385,client,Side Nav Clicked,2020-01-11 03:20:41.044,track,anon0171
82386,client,Side Nav Clicked Docs,2020-01-11 03:20:41.049,track,anon0171
82387,client,Team Member Detail Viewed,2020-01-11 03:20:45.686,track,anon0137
82388,client,Team Member Removed,2020-01-11 03:20:51.676,track,anon0137
82389,server,Tracking Plan Saved,2020-01-11 03:20:54.328,track,anon0154
82390,server,Tracking Plan Connection Changed,2020-01-11 03:20:55.276,track,anon0154
82391,client,Team Member Detail Viewed,2020-01-11 03:20:57.247,track,anon0137
82392,client,Debugger Call Clicked,2020-01-11 03:21:09.392,track,anon0025
82393,client,Debugger Call Clicked,2020-01-11 03:21:10.543,track,anon0025
82394,server,Tracking Plan Saved,2020-01-11 03:21:10.912,track,anon0154
82395,client,Debugger Call Clicked,2020-01-11 03:21:13.118,track,anon0025
82396,client,Debugger Call Clicked,2020-01-11 03:21:14.497,track,anon0025
82397,client,App Timing Metric,2020-01-11 03:21:15.958,track,anon0009
82398,client,Debugger Call Clicked,2020-01-11 03:21:17.755,track,anon0025
82399,client,Debugger Call Clicked,2020-01-11 03:21:18.841,track,anon0025
82400,client,Debugger Call Clicked,2020-01-11 03:21:19.905,track,anon0025
82401,client,Debugger Call Clicked,2020-01-11 03:21:20.898,track,anon0025
82402,server,Tracking Plan Saved,2020-01-11 03:21:23.234,track,anon0154
82403,client,generic29 Nav Link Clicked,2020-01-11 03:21:25.086,track,anon0122
82404,client,Debugger Call Clicked,2020-01-11 03:21:28.348,track,anon0122
82405,client,Team Member Saved,2020-01-11 03:21:31.634,track,anon0137
82406,server,Tracking Plan Saved,2020-01-11 03:21:33.515,track,anon0154
82407,client,Side Nav Clicked,2020-01-11 03:21:33.852,track,anon0137
82408,client,Side Nav Clicked generic04,2020-01-11 03:21:33.913,track,anon0137
82409,client,App Timing Metric,2020-01-11 03:21:36.068,track,anon0137
82410,client,Debugger Call Clicked,2020-01-11 03:21:36.141,track,anon0122
82411,client,Debugger Call Clicked,2020-01-11 03:21:37.872,track,anon0122
82412,client,Debugger Call Clicked,2020-01-11 03:21:38.755,track,anon0122
82413,client,First Paint,2020-01-11 03:21:40.177,track,anon0137
82414,client,First Contentful Paint,2020-01-11 03:21:40.218,track,anon0137
82415,client,Debugger Call Clicked,2020-01-11 03:21:40.243,track,anon0122
82416,client,Debugger Call Clicked,2020-01-11 03:21:41.223,track,anon0122
82417,client,Debugger Call Clicked,2020-01-11 03:21:42.035,track,anon0122
82418,client,Debugger Call Clicked,2020-01-11 03:21:43.595,track,anon0122
82419,client,Debugger Call Clicked,2020-01-11 03:21:45.380,track,anon0122
82420,client,Side Nav Clicked,2020-01-11 03:22:07.814,track,anon0122
82421,client,Side Nav Clicked generic04,2020-01-11 03:22:07.837,track,anon0122
82422,client,Side Nav Clicked,2020-01-11 03:22:09.317,track,anon0122
82423,client,Side Nav Clicked generic30,2020-01-11 03:22:09.333,track,anon0122
82424,server,Tracking Plan Saved,2020-01-11 03:22:11.142,track,anon0154
82425,client,Viewed Integration,2020-01-11 03:22:11.647,track,anon0122
82426,server,Tracking Plan Saved,2020-01-11 03:22:24.453,track,anon0154
82427,client,First Paint,2020-01-11 03:22:26.234,track,anon0090
82428,client,App Timing Metric,2020-01-11 03:22:26.435,track,anon0090
82429,client,First Contentful Paint,2020-01-11 03:22:26.439,track,anon0090
82430,client,Page Call Duplicated,2020-01-11 03:22:26.441,track,anon0090
82431,client,App Timing Metric,2020-01-11 03:22:27.496,track,anon0090
82432,client,generic08 Error,2020-01-11 03:22:27.571,track,anon0122
82433,client,generic32 Simulator Event Sent,2020-01-11 03:22:27.602,track,anon0122
82434,client,First Input Delay,2020-01-11 03:22:27.616,track,anon0090
82435,client,App Timing Metric,2020-01-11 03:22:28.346,track,anon0090
82436,server,Tracking Plan Saved,2020-01-11 03:22:32.638,track,anon0154
82437,client,Side Nav Clicked,2020-01-11 03:22:33.887,track,anon0090
82438,client,Side Nav Clicked,2020-01-11 03:22:34.077,track,anon0090
82439,client,Side Nav Clicked generic04,2020-01-11 03:22:34.080,track,anon0090
82440,client,generic29 Nav Link Clicked,2020-01-11 03:22:41.367,track,anon0090
82441,client,generic23 Authorize Clicked,2020-01-11 03:22:43.334,track,anon0113
82442,client,View generic2325 Clicked,2020-01-11 03:22:43.593,track,anon0090
82443,client,generic29 Nav Link Clicked,2020-01-11 03:22:44.833,track,anon0090
82444,client,App Timing Metric,2020-01-11 03:22:44.985,track,anon0090
82445,client,Debugger Call Clicked,2020-01-11 03:22:46.982,track,anon0090
82446,client,generic08 Error,2020-01-11 03:22:47.404,track,anon0122
82447,client,generic32 Simulator Event Sent,2020-01-11 03:22:47.438,track,anon0122
82448,client,Debugger Call Clicked,2020-01-11 03:22:48.158,track,anon0090
82449,client,Debugger Call Clicked,2020-01-11 03:22:49.018,track,anon0090
82450,client,Debugger Call Clicked,2020-01-11 03:22:49.691,track,anon0090
82451,client,Debugger Call Clicked,2020-01-11 03:22:50.273,track,anon0090
82452,client,User Settings Detail Form Edited,2020-01-11 03:22:52.586,track,anon0045
82453,client,User Settings Detail Form Edited,2020-01-11 03:22:52.587,track,anon0045
82454,client,User Settings Detail Form Edited,2020-01-11 03:22:52.587,track,anon0045
82455,server,generic23 Enabled,2020-01-11 03:22:53.734,track,anon0113
82456,client,User Settings Detail Form Edited,2020-01-11 03:22:54.089,track,anon0045
82457,client,Page Call Duplicated,2020-01-11 03:22:54.647,track,anon0113
82458,client,generic01 Explorer Searched,2020-01-11 03:22:54.665,track,anon0045
82459,client,generic01 Profile Viewed,2020-01-11 03:22:55.799,track,anon0045
82460,client,App Timing Metric,2020-01-11 03:22:55.953,track,anon0045
82461,client,generic01 Profile Tab Viewed,2020-01-11 03:22:56.619,track,anon0045
82462,client,Debugger Call Clicked,2020-01-11 03:22:58.478,track,anon0090
82463,client,Side Nav Clicked,2020-01-11 03:23:00.835,track,anon0113
82464,client,Side Nav Clicked generic30,2020-01-11 03:23:00.902,track,anon0113
82465,client,Side Nav Clicked,2020-01-11 03:23:04.159,track,anon0137
82466,client,Side Nav Clicked Settings,2020-01-11 03:23:04.237,track,anon0137
82467,client,App Timing Metric,2020-01-11 03:23:05.054,track,anon0144
82468,client,First Contentful Paint,2020-01-11 03:23:05.054,track,anon0144
82469,client,First Paint,2020-01-11 03:23:05.054,track,anon0144
82470,client,App Timing Metric,2020-01-11 03:23:05.552,track,anon0144
82471,client,App Timing Metric,2020-01-11 03:23:05.635,track,anon0137
82472,client,Side Nav Clicked,2020-01-11 03:23:06.149,track,anon0137
82473,client,Side Nav Clicked generic04,2020-01-11 03:23:06.216,track,anon0137
82474,client,App Timing Metric,2020-01-11 03:23:06.923,track,anon0137
82475,client,App Timing Metric,2020-01-11 03:23:09.423,track,anon0090
82476,client,App Timing Metric,2020-01-11 03:23:09.897,track,anon0137
82477,client,Catalog Sidebar Searched,2020-01-11 03:23:10.340,track,anon0113
82478,client,App Timing Metric,2020-01-11 03:23:10.793,track,anon0137
82479,server,Tracking Plan Saved,2020-01-11 03:23:11.022,track,anon0154
82480,client,Catalog Sidebar Searched,2020-01-11 03:23:14.259,track,anon0113
82481,client,Clicked Catalog Integration,2020-01-11 03:23:14.351,track,anon0113
82482,client,generic23 Overview Accordion Toggled,2020-01-11 03:23:17.326,track,anon0137
82483,client,Clicked Configure generic32,2020-01-11 03:23:17.672,track,anon0113
82484,client,generic29 Nav Link Clicked,2020-01-11 03:23:18.436,track,anon0137
82485,client,App Timing Metric,2020-01-11 03:23:19.150,track,anon0044
82486,client,App Timing Metric,2020-01-11 03:23:19.151,track,anon0044
82487,client,App Timing Metric,2020-01-11 03:23:19.339,track,anon0044
82488,client,View generic2325 Clicked,2020-01-11 03:23:21.476,track,anon0137
82489,client,App Timing Metric,2020-01-11 03:23:23.128,track,anon0137
82490,server,Tracking Plan Saved,2020-01-11 03:23:23.163,track,anon0154
82491,client,App Timing Metric,2020-01-11 03:23:24.997,track,anon0113
82492,client,Viewed Integration,2020-01-11 03:23:25.520,track,anon0113
82493,client,App Timing Metric,2020-01-11 03:23:25.534,track,anon0113
82494,client,App Timing Metric,2020-01-11 03:23:29.713,track,anon0137
82495,client,App Timing Metric,2020-01-11 03:23:30.773,track,anon0137
82496,server,Tracking Plan Saved,2020-01-11 03:23:33.835,track,anon0154
82497,client,generic29 Nav Link Clicked,2020-01-11 03:23:38.109,track,anon0137
82498,client,App Timing Metric,2020-01-11 03:23:38.901,track,
82499,client,First Contentful Paint,2020-01-11 03:23:42.891,track,
82500,client,App Timing Metric,2020-01-11 03:23:49.302,track,anon0137
82501,client,App Timing Metric,2020-01-11 03:23:50.306,track,anon0137
82502,client,generic32 Credentials Added,2020-01-11 03:23:58.765,track,anon0113
82503,client,Run History Viewed,2020-01-11 03:24:01.688,track,anon0137
82504,server,generic0120 Run Failed,2020-01-11 03:24:03.372,track,anon0063
82505,client,Side Nav Clicked,2020-01-11 03:24:06.941,track,anon0137
82506,client,Side Nav Clicked generic04,2020-01-11 03:24:07.009,track,anon0137
82507,client,First Contentful Paint,2020-01-11 03:24:09.993,track,
82508,client,Network Error,2020-01-11 03:24:11.063,track,
82509,server,Tracking Plan Saved,2020-01-11 03:24:11.089,track,anon0154
82510,client,generic32 Credentials Added,2020-01-11 03:24:13.867,track,anon0113
82511,client,App Timing Metric,2020-01-11 03:24:15.762,track,anon0009
82512,server,Censor generic32 Settings,2020-01-11 03:24:15.811,track,anon0113
82513,server,Integration Enabled,2020-01-11 03:24:15.811,track,anon0113
82514,client,First Contentful Paint,2020-01-11 03:24:17.078,track,
82515,server,Tracking Plan Saved,2020-01-11 03:24:24.057,track,anon0154
82516,client,generic32 Deliverability Viewed,2020-01-11 03:24:25.760,track,anon0113
82517,client,App Timing Metric,2020-01-11 03:24:26.841,track,anon0113
82518,server,Tracking Plan Saved,2020-01-11 03:24:31.251,track,anon0154
82519,client,Side Nav Clicked,2020-01-11 03:24:33.831,track,anon0113
82520,client,Checklist Item Expanded,2020-01-11 03:24:44.142,track,anon0113
82521,client,App Timing Metric,2020-01-11 03:24:53.392,track,anon0032
82522,client,generic32 Deliverability Viewed,2020-01-11 03:24:53.392,track,anon0032
82523,client,App Timing Metric,2020-01-11 03:24:53.393,track,anon0032
82524,client,App Timing Metric,2020-01-11 03:24:53.396,track,anon0032
82525,client,User Settings Detail Form Edited,2020-01-11 03:25:03.599,track,anon0045
82526,client,User Settings Detail Form Edited,2020-01-11 03:25:03.600,track,anon0045
82527,client,User Settings Detail Form Edited,2020-01-11 03:25:03.600,track,anon0045
82528,client,User Settings Detail Form Edited,2020-01-11 03:25:04.317,track,anon0045
82529,client,First Contentful Paint,2020-01-11 03:25:04.795,track,anon0052
82530,client,Page Call Duplicated,2020-01-11 03:25:04.837,track,anon0052
82531,client,App Timing Metric,2020-01-11 03:25:04.837,track,anon0052
82532,client,generic01 Explorer Searched,2020-01-11 03:25:04.928,track,anon0045
82533,client,Checklist Item Expanded,2020-01-11 03:25:06.118,track,anon0113
82534,client,generic01 Profile Viewed,2020-01-11 03:25:06.238,track,anon0045
82535,client,First Input Delay,2020-01-11 03:25:06.282,track,anon0052
82536,client,App Timing Metric,2020-01-11 03:25:06.512,track,anon0045
